step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
5,761,77,0.35613227,"[10.0, 10.0]",[0. 0.],[0. 0.],[0. 0.],"[0.0194854736328125, 0.01409912109375]","[0.028900146484375, 0.0235137939453125]","[0.025459259748458862, 0.024655556306242943]",[0.00889181 0.00889083],0.020793982,0.0063772867,"[7.6379789352417, 7.972807312011719]","[7.4618017196655275, 7.471593856811523]",0.7454611965656756,0.042196199317395974,0.18959239491245206,0.25,0.07513294608582734,0.08853965625,0.05,0.05,
6,761,77,0.3102647,"[6.800027084350586, 9.10933609008789]",[0. 0.],[0.        0.0010989],[0. 0.],"[0.03310203552246094, 0.0346505306661129]","[0.04251670837402344, 0.0440652035176754]","[0.024884723126888275, 0.025080952793359756]",[0.0088888  0.00888733],0.025470098,0.010893629,"[7.866249084472656, 7.693597793579102]","[7.903462982177734, 7.907956504821778]",0.7387955111793665,0.04209808413253752,0.17400558562505813,0.25,0.0754390941690235,0.1,0.05,0.04725274725274725,
7,761,77,0.51082754,"[9.220070266723633, 10.0]",[0. 0.],[0. 0.],[0. 0.],"[0.04038696363568306, 0.048858642578125]","[0.04980163648724556, 0.0582733154296875]","[0.023311110213398933, 0.02467111125588417]",[0.00888564 0.00888463],0.028953925,0.014275483,"[8.33783893585205, 8.994804191589356]","[8.053380584716797, 8.896906280517578]",0.7478910865413441,0.04540425446867066,0.17671170450669133,0.25,0.07577512756598202,0.1,0.05,0.05,
8,761,77,0.023002505,"[6.78851318359375, 7.563707923889161]",[0. 0.],[0.        0.0013986],[0. 0.],"[0.01975097693502903, 0.0211944580078125]","[0.02916564978659153, 0.030609130859375]","[0.028522221371531487, 0.026215555146336555]",[0.00888293 0.00888221],0.029055389,0.013497624,"[7.780041885375977, 5.967466545104981]","[7.7542778015136715, 6.0385784149169925]",0.7390874733176314,0.03847582707259296,0.2,0.25,0.07278072578320853,0.08132742395833333,0.05,0.04650349650349651,
9,761,77,0.2475338,"[7.702933883666992, 9.234968757629394]",[0. 0.],[0. 0.],[0. 0.],"[0.01570739783346653, 0.0055694580078125]","[0.02512207068502903, 0.014984130859375]","[0.026497777551412582, 0.03269999846816063]",[0.00888099 0.00888016],0.028172811,0.013201642,"[6.487499237060547, 6.768310928344727]","[6.370400428771973, 6.90006046295166]",0.7573130442954908,0.03744608264212946,0.2,0.25,0.06986696165336129,0.1,0.05,0.05,
10,762,77,0.711735,"[9.392660903930665, 10.0]",[0. 0.],[0. 0.],[0. 0.],"[0.01812744140625, 0.026641845703125]","[0.0275421142578125, 0.0360565185546875]","[0.030122222378849983, 0.023907408118247986]",[0.00887895 0.00887823],0.02836665,0.012875408,"[7.302182960510254, 9.309348487854004]","[7.198690605163574, 9.257098197937012]",0.734774858863354,0.0440856831007154,0.18653745038793723,0.25,0.07162943622539572,0.08252228914930555,0.05,0.05,
11,762,77,-0.3797065,"[8.090461730957031, 8.60890998840332]",[0. 0.],[0. 0.],[0. 0.],"[0.01837158203125, 0.023590087890625]","[0.0277862548828125, 0.0330047607421875]","[0.03495555371046066, 0.024922221899032593]",[0.00889321 0.00889287],0.028466586,0.012503215,"[4.022497940063476, 4.112768363952637]","[4.199734878540039, 4.003555393218994]",0.6994923084750773,0.025234175677521287,0.2,0.25,0.06840534503713924,0.05585278776041667,0.05,0.05,
12,762,77,-0.6855682,"[8.675420188903809, 10.0]",[0. 0.],[0. 0.],[0. 0.],"[0.0176544189453125, 0.0201568603515625]","[0.027069091796875, 0.029571533203125]","[0.019902221858501434, 0.024088889360427856]",[0.00889222 0.00889191],0.028454978,0.01200463,"[2.5424059391021725, 2.1492175579071047]","[2.4305545330047607, 2.121294546127319]",0.7232663859992015,0.014941350321665579,0.2,0.25,0.07626067491364685,0.0820643607638889,0.05,0.05,
13,762,77,-0.6456182,"[2.139059066772461, 2.344749021530151]",[0. 0.],[0. 0.],[0. 0.],"[0.0267181396484375, 0.02222290076315403]","[0.0361328125, 0.03163757175207138]","[0.03018888831138611, 0.027115555480122566]",[0.00889142 0.00889107],0.028854258,0.011735164,"[2.219147968292236, 2.5398141384124755]","[2.231439208984375, 2.516086387634277]",0.7286664674995521,0.015164337327350973,0.19191965215346393,0.25,0.07158247801873718,0.1,0.05,0.05,
14,762,77,-0.4445507,"[2.3752619743347165, 2.9557429313659664]",[0. 0.],[0. 0.],[0. 0.],"[0.014129638671875, 0.003909301944077015]","[0.0235443115234375, 0.013323974795639515]","[0.02751111052930355, 0.02136888913810253]",[0.00889048 0.00889002],0.028109284,0.011705424,"[3.0100746154785156, 3.4526076316833496]","[3.012755966186523, 3.3216820716857907]",0.7440326762548125,0.020498587243184714,0.2,0.25,0.07353408901162772,0.1,0.05,0.05,
15,763,77,0.12428033,"[2.9806421279907225, 3.5855751037597656]",[0. 0.],[0.         0.00110132],[0. 0.],"[0.0026672363746911287, 0.0]","[0.011456298641860485, 0.0087890625]","[0.023173334077000618, 0.03221110999584198]",[0.00888913 0.00888846],0.027080145,0.012120166,"[4.540935325622558, 6.977964973449708]","[4.529508113861084, 6.9584705352783205]",0.7247341829654684,0.03362874054114805,0.2,0.25,0.07019321479185579,0.07366553159722221,0.05,0.04724669603524229,
16,763,77,0.19298363,"[3.634752082824707, 5.22556324005127]",[0. 0.],[0.         0.00169284],[0. 0.],"[0.0135345458984375, 0.02101643942296505]","[0.0223236083984375, 0.02980550192296505]","[0.02531851828098297, 0.027946913614869118]",[0.00888795 0.00888648],0.026975084,0.011981589,"[6.1368310928344725, 7.248051261901856]","[6.103832626342774, 6.919934844970704]",0.7412065130439328,0.03771845276718547,0.1845133902012617,0.25,0.07320678176833033,0.1,0.05,0.04576788830715533,
