step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack
21,2,1,0.23767722,"[8.31593723297119, 10.0]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.00933642 0.        ],[0. 0. 0. 0. 0.],"[0.0183868408203125, 0.0183868408203125, 0.0186309814453125, 0.0186309814453125, 0.0186309814453125]","[0.01959228515625, 0.01959228515625, 0.01983642578125, 0.01983642578125, 0.01983642578125]","[0.010911110788583755, 0.010911110788583755, 0.010766666382551193, 0.010766666382551193, 0.010766666382551193]",[0.00049491 0.00048816 0.00048304 0.00047895 0.00047494],0.015419006,0.014571319,"[6.659449577331543, 7.540752220153808, 7.042648696899414, 6.728750991821289, 7.440566062927246]","[6.708989906311035, 7.553027725219727, 7.087052917480469, 6.734521102905274, 7.280090713500977]",0.9169355376115483,0.19666772855421383,0.19360733032226562,0.25,0.09396307657457506,0.08456468611111112,0.05,0.04813271604938272
22,2,1,-0.87984246,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0241241455078125, 0.0241241455078125, 0.021240234375, 0.0183563232421875, 0.0183563232421875]","[0.02532958984375, 0.02532958984375, 0.0224456787109375, 0.019561767578125, 0.019561767578125]","[0.008122222498059273, 0.008122222498059273, 0.008100000210106373, 0.008077777922153473, 0.008077777922153473]",[0.0004691  0.00046788 0.00046699 0.00046616 0.00046527],0.015671764,0.014376966,"[5.928546905517578, 1.4281909942626951, 1.3170130014419557, 1.3073119878768922, 1.3669859886169433]","[5.87917652130127, 1.427257513999939, 1.3104450225830078, 1.3175854921340941, 1.3655785083770753]",0.765937416572054,0.07216486244793137,0.19390613363801149,0.25,0.1,0.04986642048611112,0.05,0.05
23,2,1,0.18548405,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0.         0.00362319 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0199737548828125, 0.0199737548828125, 0.0199737548828125, 0.0146942138671875, 0.0094146728515625]","[0.02117919921875, 0.02117919921875, 0.02117919921875, 0.015899658203125, 0.0106201171875]","[0.008055555634200573, 0.008055555634200573, 0.008055555634200573, 0.008961111307144165, 0.009866666980087757]",[0.00046382 0.00046095 0.00045728 0.00045415 0.00044993],0.015753005,0.014160389,"[1.3757440090179442, 5.478985214233399, 6.76866455078125, 7.535654449462891, 7.929458808898926]","[1.3779635190963746, 5.462761497497559, 6.789328575134277, 7.686664390563965, 7.686872673034668]",0.8817866227715229,0.16947054795268227,0.2,0.25,0.1,0.06304071250000001,0.05,0.04927536231884058
24,2,1,-0.5474239,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0.      0.      0.      0.00625 0.     ],[0. 0. 0. 0. 0.],"[0.0139007568359375, 0.0139007568359375, 0.0031280517578125, 0.0031280517578125, 0.0031280517578125]","[0.015106201171875, 0.015106201171875, 0.00433349609375, 0.00433349609375, 0.00433349609375]","[0.00941111147403717, 0.00941111147403717, 0.007377777714282274, 0.007377777714282274, 0.007377777714282274]",[0.00044392 0.00044217 0.00044046 0.00043883 0.00043719],0.015514399,0.014012929,"[6.303445053100586, 3.343852424621582, 3.329632568359375, 3.0661314964294433, 3.1872569084167477]","[6.289360809326172, 3.3281039237976073, 3.3675374031066894, 3.1084320068359372, 3.2286830902099606]",0.8483247902964884,0.12011268300482178,0.2,0.25,0.1,0.07946210729166668,0.05,0.04875
25,2,1,-0.36922044,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0.00625    0.00581395 0.01031037 0.0106383  0.        ],[0. 0. 0. 0. 0.],"[0.00048828125, 0.00579833984375, 0.00579833984375, 0.00353240966796875, 0.0012664794921875]","[0.0016937255859375, 0.0070037841796875, 0.0070037841796875, 0.00473785400390625, 0.002471923828125]","[0.008166667073965073, 0.010577777400612831, 0.010577777400612831, 0.010605555959045887, 0.010633333586156368]",[0.00043474 0.00043297 0.00043101 0.00042897 0.00042696],0.015159458,0.013926012,"[3.2593741416931152, 3.802022933959961, 3.7172905921936032, 4.175633907318115, 3.8924421310424804]","[3.1916969299316404, 4.0511651039123535, 3.7891594886779782, 4.095716953277588, 3.919110584259033]",0.8563448016777294,0.11798054973665104,0.2,0.25,0.09496677704315284,0.1,0.05,0.04339747489792553
26,2,1,-0.95280635,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0.         0.02173913 0.         0.04       0.        ],[0. 0. 0. 0. 0.],"[0.00098419189453125, 0.000701904296875, 0.000701904296875, 0.000885009765625, 0.000885009765625]","[0.00218963623046875, 0.0019073486328125, 0.0019073486328125, 0.0020904541015625, 0.0020904541015625]","[0.011583332903683186, 0.012533333152532578, 0.012533333152532578, 0.010444444604218006, 0.010444444604218006]",[0.00042431 0.00042381 0.00042333 0.00042281 0.00042247],0.01478673,0.013899032,"[2.7603799819946286, 0.9277250170707703, 0.8458024859428406, 0.823351001739502, 0.795446014404297]","[2.7218644618988037, 0.9337354898452759, 0.8338045001029968, 0.8231470108032226, 0.7999099969863892]",0.7357880426149579,0.034648270865608614,0.2,0.25,0.08993355408630567,0.07355404375,0.05,0.037652173913043485
27,2,1,0.812878,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.         0.00231481],[0. 0. 0. 0. 0.],"[0.000732421875, 0.000579833984375, 0.000579833984375, 0.0074920654296875, 0.014404296875]","[0.0019378662109375, 0.0017852783203125, 0.0017852783203125, 0.008697509765625, 0.0156097412109375]","[0.010877777822315693, 0.01131111104041338, 0.01131111104041338, 0.010938889347016811, 0.010566666722297668]",[0.00042175 0.00041875 0.0004149  0.00041082 0.00040672],0.014516895,0.013813158,"[0.8447125077247619, 7.122847175598145, 9.623762321472167, 10.0, 10.0]","[0.8535449862480163, 7.114677810668946, 9.69747428894043, 10.0, 10.0]",0.8821921447829442,0.20539408119837385,0.2,0.25,0.09275814633919986,0.03450288020833334,0.05,0.04953703703703704
28,2,1,0.7189691,"[8.886355972290039, 10.0]",[0. 0. 0. 0. 0.],[0.         0.0106383  0.00217391 0.00461401 0.00104384],[0. 0. 0. 0. 0.],"[0.014404296875, 0.00115966796875, 0.00115966796875, 0.00115966796875, 0.002899169921875]","[0.0156097412109375, 0.0023651123046875, 0.0023651123046875, 0.0023651123046875, 0.0041046142578125]","[0.010566666722297668, 0.01489999983459711, 0.01489999983459711, 0.01489999983459711, 0.013611110858619213]",[0.00040117 0.00039682 0.00039277 0.00038747 0.00038431],0.014245234,0.013724621,"[10.0, 10.0, 10.0, 10.0, 10.0]","[10.0, 10.0, 10.0, 10.0, 10.0]",0.9564545757331108,0.25,0.2,0.25,0.08600000000000001,0.0741485875,0.05,0.04630598823311078
29,2,1,-0.41703957,"[10.0, 10.0]",[0.         0.06401384 0.         0.         0.        ],[0.00887574 0.00184843 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.004638671875, 0.004638671875, 0.004638671875, 0.004638671875, 0.004638671875]","[0.0058441162109375, 0.0058441162109375, 0.0058441162109375, 0.0058441162109375, 0.0058441162109375]","[0.012322221882641315, 0.012244444340467453, 0.012244444340467453, 0.012244444340467453, 0.012244444340467453]",[0.00037997 0.001145   0.00114281 0.00113983 0.00113777],0.014098275,0.013648561,"[10.0, 4.578217887878418, 4.113592052459717, 3.9743248939514157, 4.283739948272705]","[10.0, 4.59926700592041, 4.137026119232178, 3.9518089294433594, 4.290727996826172]",0.8337524722172693,0.1595597480675077,0.2,0.23399653979238755,0.09036211180346604,0.051978906250000005,0.05,0.04785516630390795
30,3,1,-0.6279426,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0.00757576 0.         0.         0.00714286 0.        ],[0. 0. 0. 0. 0.],"[0.0047454833984375, 0.0047454833984375, 0.00495147705078125, 0.005157470703125, 0.0051727294921875]","[0.005950927734375, 0.005950927734375, 0.00615692138671875, 0.0063629150390625, 0.006378173828125]","[0.022055555135011673, 0.022055555135011673, 0.017461111769080162, 0.012866666540503502, 0.010261110961437225]",[0.00113281 0.001129   0.00112585 0.00112276 0.00111956],0.013873395,0.013518207,"[4.092859363555908, 3.12896614074707, 2.853867626190185, 2.836660861968994, 2.7415289878845215]","[4.059658050537109, 3.1267050743103026, 2.8351473808288574, 2.8506401062011717, 2.741328430175781]",0.8010518767730572,0.09948847517278095,0.2,0.25,0.07804044121066588,0.07646668333333334,0.05,0.04705627705627706
