step,weightUpdates,episode,action,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/gradientRtt,state/interarrivalJitter,state/lossRate,state/rttMean,state/rttStd,state/rxRate,state/txRate,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack
19,197,40,0.19353783,0.0,0.0028735632,0.0,0.0005493164,0.036972046,-0.028884888,0.035033334,0.0,0.0578284,0.014102517,8.053396,8.272712,0.8556505955720939,0.13072877992664447,0.2,0.2,0.13671229713970232,0.042519863333333345,0.075,0.07068965517241378
20,198,40,-0.30942506,0.0,0.020807834,0.0,0.033432007,0.06985474,0.03288269,0.035244446,0.0,0.058429718,0.013993105,0.0,7.439271,0.0,0.0,0.16172943115234376,0.2,0.13644599846499741,0.023155346666666674,0.075,0.04378824969400245
21,198,40,0.44642973,0.0,0.0,0.0,0.033432007,0.06985474,0.0,0.035244446,0.0,0.058973767,0.013870927,4.5542517,4.571652,0.8151937805647339,0.08396552501965834,0.19478225708007812,0.2,0.13644599846499741,0.05,0.075,0.075
22,198,40,0.70965815,0.0,0.011398964,0.0031088083,0.030212402,0.06663513,-0.0032196045,0.03401111,0.0,0.05932201,0.013645651,10.653313,12.073444,0.0,0.1595338337951288,0.2,0.2,0.1380179237377629,0.029669796666666665,0.0,0.05790155440414507
23,198,40,0.6272335,0.0,0.03804878,0.0,0.002090454,0.038513184,-0.028121948,0.034877777,0.0,0.05841728,0.014004136,0.0,11.012207,0.0,0.0,0.2,0.2,0.13690923645695477,0.014488956666666664,0.075,0.01792682926829268
24,198,40,0.5764313,0.0,0.010398613,0.0017331023,0.029815674,0.0662384,0.02772522,0.032222223,0.0,0.05874316,0.013798076,14.501118,14.104867,0.0,0.19575045728051585,0.16874313354492188,0.2,0.14037152060000563,0.05,0.0,0.059402079722703637
25,198,40,0.8098612,0.0,0.0,0.0,0.016357422,0.05278015,-0.013458252,0.029944444,0.0,0.058504637,0.013569702,14.641162,14.523623,0.9404625940940418,0.19695251453221474,0.2,0.2,0.14351007956182704,0.05,0.075,0.075
26,198,40,0.9706254,0.0,0.011023622,0.0,0.025680542,0.06210327,0.00932312,0.03181111,0.0,0.058643047,0.013324172,13.366551,13.370066,0.8997526219440367,0.18573608387071214,0.18962631225585938,0.2,0.14092565888833142,0.05,0.075,0.05846456692913385
27,198,40,-0.7791076,0.0,0.04225352,0.0,0.028930664,0.06535339,0.003250122,0.036755554,0.0,0.05889158,0.01313637,1.672581,1.66649,0.6611393341881608,0.03505900277100236,0.19386901855468752,0.2,0.1345714978859451,0.011020096666666663,0.075,0.011619718309859155
28,198,40,-0.47641182,0.0,0.0,0.0,0.022994995,0.059417725,-0.005935669,0.025944445,0.0,0.05891037,0.012900028,4.076875,4.081406,0.8181230629863463,0.07664590145268185,0.2,0.2,0.14949147486699785,0.04198568666666667,0.075,0.075
29,198,40,0.45204008,0.0,0.0,0.003215434,0.026763916,0.063186646,0.003768921,0.0349,0.0,0.059057828,0.012699656,4e-06,10.880254,0.0,9.164167652391137e-08,0.1940238952636719,0.2,0.136881064647762,0.03641043,0.0,0.075
30,199,40,0.509485,0.0,0.0010277493,0.0,0.028518677,0.064941406,0.0017547607,0.026555555,0.0,0.059253946,0.012530788,0.0,10.6671715,0.0,0.0,0.19647140502929689,0.2,0.14853264249168327,0.05,0.075,0.07345837615621788
31,199,40,0.108043075,0.0,0.02116402,0.0,0.029281616,0.065704346,0.00076293945,0.027744444,0.0,0.059462026,0.012379594,4e-06,10.498531,0.0,9.164167652391137e-08,0.19683609008789063,0.2,0.14671669012616512,0.05,0.075,0.04325396825396825
32,199,40,-0.11312699,0.0,0.011278195,0.0,0.0090789795,0.04550171,-0.020202637,0.03401111,0.0,0.059025764,0.012424378,0.0,6.343085,0.0,0.0,0.2,0.2,0.1380179237377629,0.05,0.075,0.05808270676691729
33,199,40,0.544889,0.0,0.0,0.0014450867,0.0,0.036346436,-0.009155273,0.031377777,0.0,0.05833851,0.012837505,4.445364,4.668079,0.0,0.08231937126552895,0.2,0.2,0.14151543413476983,0.05,0.0,0.075
34,199,40,-0.7283885,0.0,0.0,0.0,0.03062439,0.066970825,0.03062439,0.031577777,0.0,0.058592405,0.012731128,9.303315,9.321533,0.8351134283973195,0.1450952317577557,0.16496887207031252,0.2,0.14124249456925148,0.03380683,0.075,0.075
35,199,40,0.43057585,0.0,0.0,0.0,0.03173828,0.06808472,0.0011138916,0.036444444,0.0,0.058863614,0.012647197,2.471552,2.4720728,0.7559986707797933,0.04985916026377287,0.19395904541015627,0.2,0.13495300843919752,0.027227456666666667,0.075,0.075
36,199,40,0.12869573,0.0,0.0,0.0,0.00010681152,0.036453247,-0.03163147,0.02858889,0.0,0.058241103,0.013002755,9.426194,9.418037,0.8687348655864329,0.14645343581634646,0.2,0.2,0.14546356977008654,0.02681786,0.075,0.075
37,199,40,-0.7595664,0.0,0.02016129,0.0,0.0,0.035995483,-0.00045776367,0.029211111,0.0,0.05763987,0.013323492,7.8024335,7.835318,0.836619388257493,0.1277155214381422,0.2,0.2,0.14455833896988857,0.044587463333333334,0.075,0.044758064516129036
38,199,40,0.35994768,0.0,0.025773196,0.0,0.028640747,0.06463623,0.028640747,0.0308,0.0,0.057823986,0.013194629,1.856859,1.854596,0.6885751034518972,0.0385710330253165,0.1661712646484375,0.2,0.1423111795925762,0.03018142,0.075,0.03634020618556701
39,199,40,-0.6047983,0.0,0.0,0.0,0.028839111,0.064834595,0.00019836426,0.026588889,0.0,0.058003742,0.013071422,0.0,4.507226,0.0,0.0,0.19477539062500002,0.2,0.14848085576970224,0.043810470000000004,0.075,0.075
40,200,40,-0.015009642,0.0,0.0,0.0031397175,0.027740479,0.06373596,-0.0010986328,0.031255554,0.0,0.05814705,0.012937984,0.0,7.16611,0.0,0.0,0.1967041015625,0.2,0.14168285939032257,0.05,0.0,0.075
41,200,40,0.59278107,0.0,0.0,0.0,0.029281616,0.0652771,0.0015411377,0.02771111,0.0,0.058320954,0.012826473,3.30975,3.322419,0.8042921122533865,0.06429186167029109,0.19323348999023438,0.2,0.146766760592861,0.05,0.075,0.075
42,200,40,-0.22552079,0.0,0.0,0.0,0.030151367,0.06614685,0.000869751,0.0243,0.0,0.058507282,0.012728897,5.272065,5.368229,0.8335654496821011,0.09449090373849114,0.19344863891601563,0.2,0.15216695702759442,0.04345895,0.075,0.075
43,200,40,0.27310514,0.0,0.0,0.0,0.0070343018,0.043029785,-0.023117065,0.025688889,0.0,0.05814734,0.012794461,6.435761,6.371016,0.8603562692440163,0.11045838718549886,0.2,0.2,0.1498978820585175,0.05,0.075,0.075
44,200,40,0.6788603,0.0,0.0033594626,0.0,0.0046691895,0.040664673,-0.0023651123,0.034733333,0.0,0.05775001,0.012913806,0.0,8.431691,0.0,0.0,0.2,0.2,0.13709266073554427,0.028547463333333335,0.075,0.06996080627099664
45,200,40,0.8945217,0.0,0.018666666,0.0,0.029907227,0.06590271,0.025238037,0.037388887,0.0,0.05793118,0.012825938,9.536122,10.150234,0.822715907408694,0.1476607225019323,0.1692535400390625,0.2,0.13380164486769916,0.05,0.075,0.047
46,200,40,-0.77429533,0.0,0.019746121,0.0028208746,0.028457642,0.064453125,-0.001449585,0.038366668,0.0,0.058072962,0.012721363,1.476662,1.4372079,0.0,0.03125621300460262,0.1965568542480469,0.2,0.1326303728178145,0.023135133333333332,0.0,0.04538081805359661
47,200,40,0.22069526,0.0,0.0,0.0,0.00032043457,0.036315918,-0.028137207,0.025477778,0.0,0.057610046,0.012971015,0.0,4.525251,0.0,0.0,0.2,0.2,0.15023611304927595,0.05,0.075,0.075
48,200,40,0.9397367,0.0,0.0,0.0,0.0010223389,0.037017822,0.0007019043,0.02981111,0.0,0.05718104,0.013167846,8.498572,8.482065,0.8796639287758421,0.13596470832442178,0.2,0.2,0.14369922045142022,0.05,0.075,0.075
49,200,40,-0.7858732,0.0,0.006557377,0.0,0.028961182,0.064956665,0.027938843,0.033266667,0.0,0.057339728,0.013079077,5e-06,12.4158745,0.0,1.1455208907159497e-07,0.16695175170898438,0.2,0.13898634032721308,0.021671443333333342,0.075,0.0651639344262295
1,201,41,-0.7863957,0.0,0.0074055037,0.00057296845,0.0,0.036331177,0.0,0.0372,0.0,0.036331177,0.0,1e-06,3.234617,0.0,2.2910423045428472e-08,0.2,0.2,0.13403030999011745,0.05,0.03202736717979341,0.06389174449235979
2,201,41,-0.7024576,0.0,0.0,0.007142857,0.031234741,0.06756592,0.031234741,0.035411112,0.0,0.051948547,0.015617371,0.0,3.031446,0.0,0.0,0.15314788818359376,0.2,0.13623654826016884,0.05,0.0,0.075
3,201,41,-0.35807216,0.0,0.0,0.0,0.03135681,0.06768799,0.00012207031,0.025711112,0.0,0.057195026,0.014753055,4.352872,4.324555,0.8227809888574882,0.08091036810087432,0.19200820922851564,0.2,0.1498624115280982,0.05,0.075,0.075
4,201,41,-0.32328093,0.0,0.0,0.0,0.0016174316,0.03794861,-0.02973938,0.031488888,0.0,0.052383423,0.015254314,5.058832,5.07234,0.832785304838636,0.0914216606447587,0.2,0.2,0.14136364419387729,0.05,0.075,0.075
5,201,41,0.4903412,0.0,0.0,0.0,0.031051636,0.06738281,0.029434204,0.026788888,0.0,0.055383302,0.014904776,7.909661,7.8437734,0.8307431034136912,0.1290085436076773,0.16306610107421876,0.2,0.14817122206512853,0.04049723666666667,0.075,0.075
6,201,41,-0.10662466,0.0,0.0,0.0,0.029220581,0.06555176,-0.0018310547,0.024122221,0.0,0.057078045,0.014124012,4.5533147,4.5499897,0.8219756408073069,0.08395141722203434,0.196746826171875,0.2,0.15246521741339764,0.03881218,0.075,0.075
7,201,41,-0.99544895,0.0,0.0,0.0,0.0022125244,0.0385437,-0.027008057,0.026933333,0.0,0.05443028,0.014596348,0.0,0.049255,0.0,0.0,0.2,0.2,0.1479487432108183,0.034822283333333336,0.075,0.075
8,201,41,-0.052736223,0.0,0.0,0.0,0.029312134,0.06564331,0.02709961,0.026477778,0.0,0.05583191,0.0141482735,0.0,5.274927,0.0,0.0,0.1672938755580357,0.2,0.14865368129608078,0.05,0.075,0.075
9,201,41,0.21335828,0.0,0.0,0.0,0.0024871826,0.03881836,-0.026824951,0.024922222,0.0,0.053941514,0.0143708335,6.742415,6.67064,0.8655995472604576,0.1144621664652809,0.2,0.2,0.15113738079517683,0.05,0.075,0.075
10,202,41,0.53586006,0.0,0.0,0.0,0.0069885254,0.043319702,0.004501343,0.024644444,0.0,0.052879333,0.014000815,4e-06,10.794751,0.0,9.164167652391137e-08,0.2,0.2,0.15159430703820975,0.027525296666666667,0.075,0.075
11,202,41,-0.33098733,0.0,0.0,0.0,0.029220581,0.06555176,0.022232056,0.031455554,0.0,0.054031372,0.013837432,8.948107,9.009288,0.8241302361176247,0.14111637405380997,0.17143173217773439,0.2,0.14140913988608045,0.02017299,0.075,0.075
12,202,41,0.4919442,0.0,0.0,0.0,0.028900146,0.06523132,-0.00032043457,0.030066667,0.0,0.054964703,0.013605162,5.430756,5.4678116,0.8239631117079239,0.09674489125359284,0.19560546875,0.2,0.1433372550376646,0.038275496666666665,0.075,0.075
13,202,41,-0.9012244,0.0,0.0,0.0,0.0016174316,0.03794861,-0.027282715,0.025744444,0.0,0.05365577,0.013835517,8.034176,8.132408,0.8716307940890087,0.13049960802159197,0.2,0.2,0.14980925273408344,0.04132193333333334,0.075,0.075
14,202,41,0.51574326,0.0,0.0,0.0,0.028320312,0.06465149,0.02670288,0.020955555,0.0,0.05444118,0.0136296665,0.13256401,0.132735,0.7020764174185067,0.003014268418095744,0.16726837158203126,0.2,0.15813248408504646,0.023661293333333333,0.075,0.075
15,202,41,0.5161166,0.0,0.0,0.0,0.0063934326,0.04272461,-0.02192688,0.031644445,0.0,0.053660076,0.013487959,6.938463,6.944571,0.8354459300105221,0.11698046398575941,0.2,0.2,0.14115179602476288,0.02731367,0.075,0.075
16,202,41,0.21512043,0.0,0.0,0.0,0.027618408,0.063949585,0.021224976,0.022511112,0.0,0.05430317,0.013295047,0.0,6.889391,0.0,0.0,0.17319946289062502,0.2,0.15525876870516664,0.026871790000000003,0.075,0.075
17,202,41,-0.58288205,0.0,0.0,0.0,0.029006958,0.065338135,0.0013885498,0.025833333,0.0,0.054952286,0.013156837,7.073038,7.060185,0.8606202243218036,0.11869094876332219,0.19226150512695314,0.2,0.14966777043152835,0.05,0.075,0.075
18,202,41,0.99363196,0.0,0.0,0.0,0.029769897,0.066101074,0.00076293945,0.0277,0.0,0.05557166,0.013038682,0.0,2.303024,0.0,0.0,0.19384536743164063,0.2,0.1467834612173997,0.026423206666666667,0.075,0.075
19,202,41,-0.6751346,0.0,0.0024855013,0.0,0.03163147,0.06796265,0.0018615723,0.04011111,0.0,0.05622382,0.012989036,0.0,10.502332,0.0,0.0,0.19183883666992188,0.2,0.13058978621429138,0.05,0.075,0.07127174813587407
20,203,41,0.8800558,0.0,0.049132947,0.0,0.0014190674,0.037750244,-0.030212402,0.035277776,0.0,0.05530014,0.013284945,0.0,2.2253199,0.0,0.0,0.2,0.2,0.1364040532388703,0.05,0.075,0.0013005780346820762
21,203,41,-0.5731767,0.0,0.0,0.0,0.004486084,0.04081726,0.0030670166,0.036766667,0.0,0.05461048,0.013326595,9.56948,9.596545,0.8825835544834774,0.14802564083978687,0.2,0.2,0.13455791364369052,0.05,0.075,0.075
22,203,41,-0.8170824,0.0,0.0,0.0037453184,0.02911377,0.06544495,0.024627686,0.0271,0.0,0.055102956,0.013214336,1.2440399,1.2448679,0.0,0.02664506796091608,0.17027359008789064,0.2,0.14769321267751193,0.022248533333333334,0.0,0.075
23,203,41,0.65091467,0.0,0.0,0.0,0.030227661,0.06655884,0.0011138916,0.024588889,0.0,0.055601038,0.013133333,6.670034,6.702797,0.8403650200458128,0.11352433647969645,0.19324111938476562,0.2,0.1516862108480175,0.03191335333333333,0.075,0.075
24,203,41,-0.8544153,0.0,0.0,0.0,0.0,0.036010742,-0.030548096,0.0248,0.0,0.054784775,0.013439572,0.93964094,0.9392161,0.7526825303794985,0.020445940621884276,0.2,0.2,0.15133789975761425,0.030898689999999996,0.075,0.075
25,203,41,0.69312596,0.0,0.0,0.0,0.009231567,0.04524231,0.009231567,0.0259,0.0,0.054403078,0.013300146,4e-06,10.739393,0.0,9.164167652391137e-08,0.19578018188476565,0.2,0.14956191914832603,0.05,0.075,0.075
26,203,41,-0.9371795,0.0,0.0,0.0,0.0032348633,0.039245605,-0.005996704,0.036333334,0.0,0.053820096,0.013363641,0.259042,0.258832,0.7409382183292167,0.005848412700619837,0.2,0.2,0.13508980562859688,0.05,0.075,0.075
27,203,41,-0.43902743,0.0,0.0,0.0,0.029266357,0.0652771,0.026031494,0.0259,0.0,0.05424443,0.013291129,0.0,4.0489283,0.0,0.0,0.16785354614257814,0.2,0.14956191914832603,0.05,0.075,0.075
28,203,41,0.36175203,0.0,0.0,0.0,0.008605957,0.0446167,-0.0206604,0.031955555,0.0,0.05390058,0.013173355,10.041716,10.5411415,0.8938518331361262,0.15312146185850709,0.2,0.2,0.14073037127761903,0.05,0.075,0.075
29,203,41,0.8438084,0.0,0.0,0.0,0.02986145,0.06587219,0.021255493,0.024066666,0.0,0.054313395,0.013127256,5e-06,11.999937,0.0,1.1455208907159497e-07,0.17125473022460938,0.2,0.15255880833424748,0.016527630000000005,0.075,0.075
30,204,41,0.19593191,0.0,0.010733453,0.0,0.030838013,0.066848755,0.0009765625,0.02618889,0.0,0.054731242,0.013101296,0.0,9.271474,0.0,0.0,0.19094085693359375,0.2,0.1491057741760205,0.05,0.075,0.05889982110912344
31,204,41,0.9920294,0.0,0.010037641,0.0,0.027862549,0.06387329,-0.0029754639,0.033,0.0,0.055026148,0.012989077,0.0,7.9346037,0.0,0.0,0.19783554077148438,0.2,0.1393369964475876,0.05,0.075,0.0599435382685069
32,204,41,-0.8067719,0.0,0.015163607,0.0015961692,0.030761719,0.06677246,0.00289917,0.027011111,0.0,0.05539322,0.012946842,11.2295885,11.135011,0.0,0.16539335550523154,0.19166412353515627,0.2,0.14782933987596306,0.05,0.0,0.05225458898643256
33,204,41,-0.47202086,0.0,0.046511628,0.011627907,0.005935669,0.04194641,-0.02482605,0.032366667,0.0,0.05498574,0.0129558705,0.0,1.733814,0.0,0.0,0.2,0.2,0.14017804193553451,0.012568040000000003,0.0,0.0052325581395348845
34,204,41,-0.1943819,0.0,0.0,0.0,0.027526855,0.0635376,0.021591187,0.03161111,0.0,0.055237263,0.012845444,3.001275,3.010655,0.7737230651994829,0.059100644420599396,0.17342529296875,0.2,0.14119712781013347,0.05,0.075,0.075
35,204,41,0.5834334,0.0,0.0,0.0,0.027542114,0.06355286,1.5258789e-05,0.031366665,0.0,0.055474855,0.012736177,4e-06,10.589633,0.0,9.164167652391137e-08,0.19636993408203127,0.2,0.14153063480191816,0.03999576333333334,0.075,0.075
36,204,41,0.970597,0.0,0.0149532715,0.0,0.0009918213,0.037002563,-0.026550293,0.02751111,0.0,0.054961734,0.012919735,5e-06,13.33576,0.0,1.1455208907159497e-07,0.2,0.2,0.14706817802325545,0.05,0.075,0.052570093457943924
37,204,41,-0.46618128,0.0,0.024234693,0.0,0.0,0.0357666,-0.0012359619,0.02828889,0.0,0.054442946,0.013118586,2e-06,4.949634,0.0,4.582084351082873e-08,0.2,0.2,0.1459054325997312,0.05,0.075,0.038647959183673475
38,204,41,0.32289517,0.0,0.019461079,0.002994012,0.030639648,0.06640625,0.030639648,0.023855556,0.0,0.05475777,0.013085703,8.373145,8.750047,0.0,0.13450331784298067,0.16364669799804688,0.2,0.15291615044530782,0.02208952333333334,0.0,0.04580838323353293
39,204,41,0.45861733,0.0,0.022179363,0.0019286403,0.034988403,0.070755005,0.004348755,0.02321111,0.0,0.055167954,0.013162011,3.534301,3.607867,0.0,0.06798776976203903,0.18885269165039065,0.2,0.1540241609344889,0.03387052000000001,0.0,0.04173095467695275
40,205,41,0.48249507,0.0,0.00844773,0.0021119325,0.030593872,0.06636047,-0.0043945312,0.03668889,0.0,0.05544777,0.013113393,0.0,7.048378,0.0,0.0,0.2,0.2,0.13465306264083818,0.03821899666666667,0.0,0.06232840549102429
41,205,41,-0.2968105,0.0,0.020156775,0.0,0.031158447,0.06692505,0.0005645752,0.030955555,0.0,0.0557277,0.0130729275,0.0,4.686941,0.0,0.0,0.1947715759277344,0.2,0.1420958646650441,0.05,0.075,0.044764837625979846
42,205,41,0.051642656,0.0,0.0,0.0034423408,0.0005493164,0.036315918,-0.03060913,0.03156667,0.0,0.055265516,0.01325106,0.0,4.232441,0.0,0.0,0.2,0.2,0.14125762460823818,0.05,0.0,0.075
43,205,41,0.17409694,0.0,0.0,0.0,0.008468628,0.04423523,0.0079193115,0.03502222,0.0,0.055009,0.013201165,7.010489,6.925908,0.8520156070707443,0.11789775315540357,0.19739151000976562,0.2,0.1367263439055751,0.05,0.075,0.075
44,205,41,0.7124119,0.0,0.0,0.0,0.00035095215,0.036117554,-0.008117676,0.032744445,0.0,0.05457965,0.013350534,9.235575,9.233721,0.876600527578941,0.14434252638354703,0.2,0.2,0.13967495452872739,0.042583046666666666,0.075,0.075
45,205,41,0.890429,0.0,0.0,0.0,0.031082153,0.066848755,0.030731201,0.02511111,0.0,0.054852296,0.013324667,9.305695,9.13598,0.8579670076432097,0.14512161502871965,0.16201629638671877,0.2,0.1508290962277713,0.05,0.075,0.075
46,205,41,0.9476416,0.0,0.0033112583,0.0,0.032333374,0.068099976,0.0012512207,0.037677776,0.0,0.055140287,0.013319885,0.0,10.289457,0.0,0.0,0.19103546142578126,0.2,0.13345344152817185,0.01898102,0.075,0.07003311258278146
47,205,41,0.07787132,0.0,0.017067494,0.0,0.0042266846,0.039993286,-0.02810669,0.037122224,0.0,0.05481801,0.0133574745,8.578495,10.260551,0.8454138333118705,0.13689037766169793,0.2,0.2,0.13412469692247667,0.05,0.075,0.049398758727695884
48,205,41,-0.42106342,0.0,0.015757576,0.0024242424,0.032562256,0.06832886,0.028335571,0.042444445,0.0,0.055099487,0.013357722,0.0,6.492332,0.0,0.0,0.16560287475585939,0.2,0.1279506342074331,0.021405016666666665,0.0,0.05136363636363636
49,205,41,0.18331933,0.0,0.0,0.0,0.013946533,0.049713135,-0.018615723,0.03257778,0.0,0.05498956,0.013242634,2e-06,6.5765967,0.0,4.582084351082873e-08,0.2,0.2,0.13989638576221525,0.05,0.075,0.075
1,206,42,0.8591111,0.0,0.007358216,0.0005709976,0.0,0.066986084,0.0,0.03561111,0.0,0.066986084,0.0,12.364809,12.638774,0.858580985093105,0.17645701629161886,0.2,0.2,0.13598611261782506,0.05,0.03217518073618955,0.06396267544747153
2,206,42,-0.5603133,0.0,0.0,0.0,0.0,0.06674194,-0.00024414062,0.032444444,0.0,0.06686401,0.00012207031,1e-06,4.270698,0.0,2.2910423045428472e-08,0.2,0.2,0.14007411985534873,0.008783973333333334,0.075,0.075
3,206,42,0.2329998,0.0,0.00933126,0.0,0.00062561035,0.06736755,0.00062561035,0.03618889,0.0,0.06703186,0.00025744733,0.0,8.268261,0.0,0.0,0.19912261962890626,0.2,0.13526807416566208,0.05,0.075,0.06100311041990668
4,206,42,-0.7313283,0.0,0.033175357,0.0,0.0,0.06602478,-0.0013427734,0.028744444,0.0,0.06678009,0.0004897691,2.574931,2.585348,0.7471693758139768,0.05169654973043324,0.2,0.2,0.14523585925889906,0.05,0.075,0.025236966824644543
5,206,42,0.8680446,0.0,0.0,0.0,0.0,0.03956604,-0.02645874,0.036111113,0.0,0.06133728,0.010894431,12.04391,12.415843,0.8771921465943826,0.17339114135993372,0.2,0.2,0.13536426856778228,0.018436736666666665,0.075,0.075
6,206,42,0.74330544,0.0,0.01369863,0.0034246575,0.031143188,0.07070923,0.031143188,0.029022222,0.0,0.06289927,0.010540696,6e-06,15.2279625,0.0,1.3746249903925272e-07,0.16417083740234376,0.2,0.14483157102512748,0.009853653333333335,0.0,0.054452054794520546
7,206,42,-0.37531352,0.0,0.039759036,0.0,0.030319214,0.069885254,-0.0008239746,0.024622222,0.0,0.06389727,0.010060315,5.997212,5.995395,0.7739223637267496,0.10458957352304499,0.19733098347981773,0.2,0.1516310476074212,0.030009313333333332,0.075,0.015361445783132529
8,206,42,-0.4827668,0.0,0.01793722,0.0,0.026489258,0.0660553,-0.003829956,0.035255555,0.0,0.06416702,0.009437588,0.0,3.7107441,0.0,0.0,0.2,0.2,0.13643201364767885,0.030009293333333333,0.075,0.04809417040358745
9,206,42,-0.2833674,0.0,0.0,0.008752735,0.025436401,0.06500244,-0.0010528564,0.029577779,0.0,0.06425985,0.008901716,5.423107,5.63073,0.0,0.09663682844393424,0.2,0.2,0.14403175503515905,0.05,0.0,0.075
10,207,42,-0.52306503,0.0,0.0,0.0,0.028259277,0.06782532,0.002822876,0.029855555,0.0,0.0646164,0.0085123805,3.38203,3.381692,0.7977158977138672,0.06548899591349386,0.19539438883463542,0.2,0.143636102965738,0.04319641,0.075,0.075
11,207,42,-0.33300072,0.0,0.0,0.0,0.0,0.036254883,-0.031570435,0.03232222,0.0,0.062038075,0.011504373,0.0,2.900899,0.0,0.0,0.2,0.2,0.1402375071172934,0.03872656666666667,0.075,0.075
12,207,42,-0.9615853,0.0,0.0,0.0,0.0020141602,0.038269043,0.0020141602,0.027855556,0.0,0.060057323,0.01282492,3.8006952,3.877808,0.818835728142711,0.0722856008169176,0.2,0.2,0.14655012732579348,0.05,0.075,0.075
13,207,42,-0.24216944,0.0,0.0,0.0,0.00090026855,0.03715515,-0.0011138916,0.024566667,0.0,0.058295615,0.01375026,0.0,0.079316,0.0,0.0,0.2,0.2,0.1517230213593822,0.03733101666666667,0.075,0.075
14,207,42,-0.029993236,0.0,0.0,0.0,0.03591919,0.07217407,0.03501892,0.029055556,0.0,0.059286933,0.013723699,6.713243,6.757043,0.8155993881669941,0.11408471801433531,0.1567314147949219,0.2,0.14478325535773692,0.05,0.075,0.075
15,207,42,-0.02066493,0.0,0.0,0.0,0.001953125,0.038208008,-0.033966064,0.026888888,0.0,0.057881672,0.014262909,2e-06,7.070483,0.0,4.582084351082873e-08,0.2,0.2,0.14801709682768555,0.027622530000000003,0.075,0.075
16,207,42,0.8880334,0.0,0.0061511425,0.0,0.034835815,0.0710907,0.03288269,0.041555557,0.0,0.058707237,0.0141753135,2e-06,5.127307,0.0,4.582084351082873e-08,0.15964889526367188,0.2,0.12894446616280414,0.05,0.075,0.06577328646748681
17,207,42,0.91535795,0.0,0.020376176,0.0,0.03173828,0.067993164,-0.0030975342,0.034544446,0.0,0.05925347,0.013924562,10.628356,11.084643,0.8278143368607804,0.15927615306777898,0.19719696044921875,0.2,0.13733333333333334,0.014572153333333338,0.075,0.04443573667711599
18,207,42,-0.36309814,0.0,0.02496879,0.0024968788,0.03378296,0.07003784,0.0020446777,0.029933333,0.0,0.0598526,0.013755867,3.173155,3.162229,0.0,0.06200975816026734,0.19093780517578127,0.2,0.14352581710787368,0.025149330000000004,0.0,0.037546816479400745
19,207,42,-0.9026857,0.0,0.0,0.0,0.0027313232,0.038986206,-0.031051636,0.027722223,0.0,0.05875437,0.014176556,0.415894,0.412723,0.7468674923221661,0.009308297116075155,0.2,0.2,0.14675006520609105,0.04080913,0.075,0.075
20,208,42,-0.91399276,0.0,0.0,0.0,0.03100586,0.06726074,0.028274536,0.026933333,0.0,0.059179686,0.013941414,0.347532,0.34763402,0.7207512576158218,0.007807702393284825,0.16499481201171876,0.2,0.1479487432108183,0.05,0.075,0.075
21,208,42,0.25330245,0.0,0.0,0.0,0.027542114,0.063797,-0.0034637451,0.029322222,0.0,0.05939956,0.013640913,0.0,5.6174574,0.0,0.0,0.19843673706054688,0.2,0.14439824143468524,0.05,0.075,0.075
22,208,42,-0.37205535,0.0,0.0,0.0,0.0039520264,0.04020691,-0.023590088,0.032988887,0.0,0.058527168,0.013913987,5.0025806,5.0307612,0.8299557300971812,0.0906040789800833,0.2,0.2,0.13935165111709782,0.05,0.075,0.075
23,208,42,-0.009780705,0.0,0.0,0.0,0.012924194,0.049179077,0.008972168,0.03282222,0.0,0.058120728,0.013741031,5.602436,5.601853,0.8335107797069492,0.09915509911396304,0.19478378295898438,0.2,0.13957189763400182,0.05,0.075,0.075
24,208,42,0.7921729,0.0,0.0,0.0,0.0050964355,0.04135132,-0.007827759,0.041155554,0.0,0.057422,0.013862814,0.0,11.222377,0.0,0.0,0.2,0.2,0.12939625442734012,0.03132521333333334,0.075,0.075
25,208,42,-0.31892174,0.0,0.011083744,0.0,0.004837036,0.04109192,-0.0002593994,0.039944444,0.0,0.056768797,0.013954594,0.0,8.160532,0.0,0.0,0.2,0.2,0.1307821474537738,0.05,0.075,0.05837438423645319
26,208,42,0.1147331,0.0,0.0474732,0.0,0.032562256,0.06881714,0.02772522,0.030844444,0.0,0.057232197,0.013878382,2e-06,5.9203,0.0,4.582084351082873e-08,0.16541595458984376,0.2,0.14224957912611277,0.05,0.075,0.0037901990811638527
27,208,42,-0.920416,0.0,0.0,0.0,0.0023651123,0.038619995,-0.030197144,0.031766668,0.0,0.056542855,0.014065232,0.0,4.098757,0.0,0.0,0.2,0.2,0.1409858773964514,0.05,0.075,0.075
28,208,42,-0.46309966,0.0,0.0,0.03846154,0.028381348,0.06463623,0.026016235,0.032988887,0.0,0.056831904,0.013893207,0.0,0.46506,0.0,0.0,0.167633056640625,0.2,0.13935165111709782,0.05,0.0,0.075
29,208,42,0.19882882,0.0,0.0,0.0,0.029693604,0.06594849,0.0013122559,0.03371111,0.0,0.05714627,0.0137525415,3.679519,3.770388,0.8001592445611445,0.0703420673908317,0.19141082763671877,0.2,0.13840634953359415,0.05,0.075,0.075
