step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
11,2,1,0.6317072,"[9.951226997375489, 6.694515991210937]",[0.14041205 0.         0.0485782  0.00106838 0.        ],[0.00396371 0.00215553 0.         0.00250974 0.        ],[0.         0.         0.         0.00107296 0.        ],"[0.02077941969037056, 0.0767364501953125, 0.043365478515625, 0.037563323974609375, 0.0356292724609375]","[0.02880554273724556, 0.0847625732421875, 0.0513916015625, 0.045589447021484375, 0.0436553955078125]","[0.03496444597840309, 0.032288890331983566, 0.033933334052562714, 0.03247499838471413, 0.03198888897895813]",[0.02261828 0.03284639 0.03308491 0.03221371 0.03149821],0.039951593,0.026119644,"[10.0, 9.635753440856934, 9.374446487426757, 8.96918544769287, 7.84242877960205]","[9.993407058715821, 9.899890518188476, 9.295754623413085, 9.05634822845459, 7.75578556060791]",0.6954128940721862,0.23585125339221066,0.1537272461367325,0.0960636593496438,0.06839971870729981,0.1,0.0,0.0413710164862995,
12,2,1,-0.994523,"[6.746754837036133, 7.828932762145996]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.02587890625, 0.0146026611328125, 0.003326416015625, 0.02203369140625, 0.02203369140625]","[0.033905029296875, 0.0226287841796875, 0.0113525390625, 0.030059814453125, 0.030059814453125]","[0.03131110966205597, 0.032927777618169785, 0.0345444455742836, 0.030266666784882545, 0.030266666784882545]",[0.03135829 0.03133515 0.03130051 0.03127833 0.03126859],0.03912679,0.025759727,"[1.6026334285736086, 0.5667694926261901, 0.48761749565601353, 0.5811570048332214, 0.4]","[1.6129730224609373, 0.5652474999427796, 0.5056189984083176, 0.5433679968118668, 0.4]",0.6484693871458247,0.01768529599999129,0.2,0.25,0.06866666666666667,0.012117424479166661,0.05,0.05,
13,2,1,0.71480846,"[7.893669128417969, 2.4536279678344726]",[0. 0. 0. 0. 0.],[0.         0.         0.0013369  0.00829876 0.        ],[0. 0. 0. 0. 0.],"[0.02203369140625, 0.003814697265625, 0.003814697265625, 0.003814697265625, 0.003814697265625]","[0.030059814453125, 0.0118408203125, 0.0118408203125, 0.0118408203125, 0.0118408203125]","[0.030266666784882545, 0.02590000070631504, 0.02590000070631504, 0.02590000070631504, 0.02590000070631504]",[0.03102144 0.03071201 0.03029352 0.0300539  0.03001386],0.037975844,0.025650622,"[4.707756423950196, 9.044214057922364, 8.919990158081054, 10.0, 10.0]","[5.072359466552735, 8.404699897766113, 9.53176040649414, 6.65906105041504, 9.080364799499511]",0.8552007858295623,0.22462902933408962,0.2,0.25,0.0715277913279165,0.018679618749999995,0.05,0.04036434641755609,
14,2,1,-0.93282884,"[2.4823080062866207, 2.860142135620117]",[0. 0. 0. 0. 0.],[0.     0.0125 0.     0.     0.    ],[0. 0. 0. 0. 0.],"[0.0218963623046875, 0.0191192626953125, 0.0191192626953125, 0.0191192626953125, 0.0191192626953125]","[0.0299224853515625, 0.0271453857421875, 0.0271453857421875, 0.0271453857421875, 0.0271453857421875]","[0.03834444284439087, 0.03203333169221878, 0.03203333169221878, 0.03203333169221878, 0.03203333169221878]",[0.02977554 0.02972908 0.02969871 0.02968196 0.02966045],0.037550032,0.025183339,"[1.0790359735488892, 0.7762410044670105, 0.8748660087585449, 1.0278190135955811, 0.8353719830513]","[1.1251055240631103, 0.7743795156478882, 0.8318819999694824, 1.0733720064163208, 0.7180710077285767]",0.6394001401669667,0.022193803028922217,0.1927084258108428,0.25,0.06632838320220162,0.020669528125000003,0.05,0.037500000000000006,
15,3,1,0.4593109,"[2.890680122375488, 3.3755760192871094]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0197906494140625, 0.0197906494140625, 0.02280426025390625, 0.02581787109375, 0.02581787109375]","[0.0278167724609375, 0.0278167724609375, 0.03083038330078125, 0.033843994140625, 0.033843994140625]","[0.02988888882100582, 0.02988888882100582, 0.028111111372709274, 0.026333333924412727, 0.026333333924412727]",[0.02954592 0.02933494 0.02903526 0.02876331 0.02856847],0.037204456,0.024652183,"[1.9456095695495605, 6.322857093811035, 8.133072662353515, 9.950574111938476, 8.044664764404297]","[1.8696640014648436, 6.128991889953613, 8.018238067626953, 10.0, 8.209059143066407]",0.8521991097516076,0.19249521248668236,0.2,0.25,0.07179440559825843,0.03790949166666668,0.05,0.05,
16,3,1,-0.64868873,"[3.408205986022949, 3.207427978515625]",[0.         0.         0.04330709 0.         0.2782462 ],[0.         0.00143062 0.03202919 0.01294137 0.00700318],[0. 0. 0. 0. 0.],"[0.0468597412109375, 0.0468597412109375, 0.0211944580078125, 0.0211944580078125, 0.02252960205078125]","[0.0548858642578125, 0.0548858642578125, 0.0292205810546875, 0.0292205810546875, 0.03055572509765625]","[0.0364999994635582, 0.0364999994635582, 0.040888890624046326, 0.040888890624046326, 0.0456722229719162]",[0.02780122 0.02741016 0.02777062 0.02751758 0.03105858],0.03748871,0.024030533,"[9.534661483764648, 6.56219367980957, 8.73953857421875, 10.0, 5.926738739013672]","[8.6084716796875, 6.237936210632324, 10.0, 10.0, 7.862469673156738]",0.6383247163360444,0.21757475437961482,0.18994415447276125,0.0318432274719342,0.06222581716451184,0.08673676284722223,0.05,0.0,
17,3,1,0.7263578,"[3.047055912017822, 1.97738094329834]",[0.10365853 0.         0.         0.         0.        ],[0.         0.         0.         0.         0.00591716],[0.         0.         0.         0.         0.00591716],"[0.02686309814453125, 0.0346832275390625, 0.0346832275390625, 0.0346832275390625, 0.0346832275390625]","[0.03488922119140625, 0.0427093505859375, 0.0427093505859375, 0.0427093505859375, 0.0427093505859375]","[0.028349999338388443, 0.02810000069439411, 0.02810000069439411, 0.02810000069439411, 0.02810000069439411]",[0.03762107 0.03789918 0.03781206 0.03763659 0.03750107],0.0375704,0.023678876,"[9.03543472290039, 8.969215774536133, 7.665566062927246, 5.510470199584961, 7.4678442001342775]","[8.669659233093261, 9.655891036987304, 8.272572135925293, 5.81658992767334, 6.306865119934082]",0.0,0.20952036199699695,0.19682093461354574,0.1570865556216538,0.07290756563171187,0.1,0.0,0.04408284023668639,pli 
18,3,1,0.08292246,"[1.9633679389953613, 2.2993199825286865]",[0.01679105 0.         0.         0.         0.        ],[0.         0.         0.00719424 0.         0.        ],[0. 0. 0. 0. 0.],"[0.026214599609375, 0.025238037109375, 0.025238037109375, 0.025238037109375, 0.039276123046875]","[0.03424072265625, 0.03326416015625, 0.03326416015625, 0.03326416015625, 0.04730224609375]","[0.034077778458595276, 0.03405555710196495, 0.03405555710196495, 0.03405555710196495, 0.026055555790662766]",[0.0394171  0.03922837 0.03900706 0.03881602 0.03876112],0.037478104,0.023223063,"[9.007658767700196, 7.627048110961914, 7.198493194580078, 5.803985977172852, 5.955294036865235]","[8.745605659484863, 8.074239730834961, 6.424367904663086, 5.571315002441406, 6.060750198364258]",0.8926640755550294,0.1974014572502781,0.2,0.23349089440855422,0.06896596850051366,0.1,0.05,0.04280575539568346,
19,3,1,-0.40057623,"[2.3176189422607423, 2.7045110702514648]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.039276123046875, 0.03692626953125, 0.03692626953125, 0.03692626953125, 0.0311126708984375]","[0.04730224609375, 0.044952392578125, 0.044952392578125, 0.044952392578125, 0.0391387939453125]","[0.026055555790662766, 0.022199999541044235, 0.022199999541044235, 0.022199999541044235, 0.027311110869050026]",[0.03835469 0.03820902 0.03807667 0.03795512 0.03790643],0.03776022,0.022820441,"[4.176109981536865, 3.909117031097412, 3.9322383880615233, 4.600625991821289, 3.5379530906677243]","[4.012159633636474, 3.5052973747253415, 3.753887939453125, 4.209115886688233, 3.725362968444824]",0.8054691429372696,0.12518498767128858,0.1887577350323017,0.25,0.07368566085867927,0.06784075937500002,0.05,0.05,
20,4,1,-0.15462554,"[2.7266639709472655, 3.175971031188965]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.032135009765625, 0.0160675048828125, 0.0, 0.0, 0.0]","[0.0391387939453125, 0.0230712890625, 0.0070037841796875, 0.0070037841796875, 0.0070037841796875]","[0.027311110869050026, 0.027194444090127945, 0.027077777311205864, 0.027077777311205864, 0.027077777311205864]",[0.03765249 0.03745155 0.03726666 0.03717611 0.03709734],0.037067413,0.022867624,"[5.053638362884522, 4.559668445587159, 4.709972858428955, 4.72429313659668, 3.671390914916992]","[4.915083026885987, 4.500152587890625, 4.648989582061768, 4.783495140075684, 3.6427340507507324]",0.8623993364183737,0.13871367555969447,0.2,0.25,0.07368566085867927,0.1,0.05,0.05,
21,4,1,-0.9433607,"[3.215320110321045, 3.0385950088500975]",[0.0625641  0.13481675 0.09902597 0.         0.        ],[0.00298507 0.02029221 0.         0.01923077 0.        ],[0. 0. 0. 0. 0.],"[0.01401367224752903, 0.045330047607421875, 0.0146331787109375, 0.0, 0.003353118896484375]","[0.01708068884909153, 0.048397064208984375, 0.0177001953125, 0.0030670166015625, 0.006420135498046875]","[0.045208889991045, 0.04207777604460716, 0.04332499951124191, 0.04432222247123718, 0.02836666628718376]",[0.03807053 0.03955074 0.04049503 0.04061075 0.04054684],0.035419,0.023487668,"[5.890100479125977, 6.705306053161621, 4.377823257446289, 0.9015132546424866, 0.767834746837616]","[6.289885520935059, 7.238525772094727, 4.362742233276367, 0.8646557331085205, 0.7560697555541993]",0.578252110936494,0.11683804749933158,0.2,0.04145017866022391,0.06247193642678115,0.1,0.05,0.007491948350157302,
22,4,1,-0.75143343,"[3.062069988250732, 3.5682939529418944]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.00266265869140625, 0.004547119140625, 0.004547119140625, 0.004547119140625, 0.004547119140625]","[0.00572967529296875, 0.0076141357421875, 0.0076141357421875, 0.0076141357421875, 0.0076141357421875]","[0.036544445902109146, 0.042722221463918686, 0.042722221463918686, 0.042722221463918686, 0.042722221463918686]",[0.04041099 0.04035517 0.04027641 0.04023435 0.04020091],0.0344957,0.023642382,"[1.5210010051727294, 1.3846070289611816, 2.1062880516052247, 1.607793998718262, 1.2619189977645875]","[1.4517555236816406, 1.3595200061798094, 2.0713765621185303, 1.5888129711151122, 1.2989150285720825]",0.7391708514567643,0.047768106135004665,0.2,0.25,0.06382143053009297,0.07758131479166668,0.05,0.05,
23,4,1,0.34124887,"[3.5958610534667965, 4.160126876831055]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.007232666015625, 0.0563201904296875, 0.0563201904296875, 0.0563201904296875, 0.0563201904296875]","[0.0102996826171875, 0.05938720703125, 0.05938720703125, 0.05938720703125, 0.05938720703125]","[0.030988888815045357, 0.03155555576086044, 0.03155555576086044, 0.03155555576086044, 0.03155555576086044]",[0.03992375 0.03968048 0.03950496 0.0393557  0.03927193],0.034797546,0.023670323,"[4.547336578369141, 7.079776763916016, 8.202751159667969, 7.379420280456543, 7.561161041259766]","[4.390788555145264, 7.64603271484375, 7.945391273498535, 7.826241111755371, 7.325864791870117]",0.8089382601229522,0.1940388261178929,0.1502814641074529,0.25,0.07063637927260635,0.043981590625000004,0.05,0.05,
24,4,1,0.294379,"[4.197432041168213, 4.6346461296081545]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.01276596 0.        ],[0. 0. 0. 0. 0.],"[0.05059814453125, 0.05059814453125, 0.0471343994140625, 0.0471343994140625, 0.0471343994140625]","[0.0536651611328125, 0.0536651611328125, 0.050201416015625, 0.050201416015625, 0.050201416015625]","[0.032499998807907104, 0.032499998807907104, 0.03426666557788849, 0.03426666557788849, 0.03426666557788849]",[0.03885596 0.03860075 0.03838059 0.03816821 0.03808674],0.0353248,0.023492422,"[8.405328750610352, 7.500007820129395, 7.267835235595704, 7.33966178894043, 7.745853233337402]","[7.323304748535157, 7.894120597839356, 6.405974388122559, 7.03259620666504, 7.209821128845215]",0.9039369714033655,0.20800672118453575,0.1898517315204327,0.25,0.06884447614520554,0.1,0.05,0.037234042553191495,
25,5,1,0.23077023,"[4.689540863037109, 4.817583084106445]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.00465116 0.01587302],[0. 0. 0. 0. 0.],"[0.0396728515625, 0.0396728515625, 0.033843994140625, 0.02801513671875, 0.02801513671875]","[0.0427398681640625, 0.0427398681640625, 0.0369110107421875, 0.0310821533203125, 0.0310821533203125]","[0.03744444623589516, 0.03744444623589516, 0.038394443690776825, 0.03934444487094879, 0.03934444487094879]",[0.03770678 0.03751389 0.03724595 0.03704208 0.03700241],0.03541565,0.023165459,"[6.929166221618653, 5.769100379943848, 8.583249473571778, 8.488070106506347, 4.815780067443848]","[7.151678276062012, 5.656773185729981, 8.477285766601563, 8.870456123352051, 5.534154891967773]",0.8884908403002699,0.19327545938406235,0.2,0.25,0.06573955957992109,0.1,0.05,0.029475821336286453,
26,5,1,-0.23264492,"[4.933522033691406, 0.5105120003223419]",[0.16844262 0.         0.34533286 0.         0.08333334],[0.02618167 0.03593972 0.04445842 0.07607855 0.0026455 ],[0.         0.         0.00284091 0.00233645 0.        ],"[0.07221221923828125, 0.131195068359375, 0.09196090698242188, 0.0916290283203125, 0.0651702880859375]","[0.07527923583984375, 0.1342620849609375, 0.09502792358398438, 0.094696044921875, 0.0682373046875]","[0.05289166793227196, 0.06746666878461838, 0.06736110895872116, 0.05482222139835358, 0.040933333337306976]",[0.04113619 0.04523045 0.05283628 0.05825752 0.05871642],0.039349016,0.027890742,"[6.036876678466797, 7.576661491394043, 9.409548377990722, 8.437051773071289, 5.766594123840332]","[10.0, 10.0, 10.0, 8.492654037475585, 4.43211145401001]",0.0,0.2039551464503955,0.11633473971164188,0.0,0.05205558774302613,0.1,0.0,0.0,plr pli 
27,5,1,0.9944198,"[0.5360370010137558, 0.7542520046234131]",[0. 0. 0. 0. 0.],[0.         0.00174825 0.0034847  0.         0.        ],[0. 0. 0. 0. 0.],"[0.0651702880859375, 0.0377349853515625, 0.0377349853515625, 0.0377349853515625, 0.0377349853515625]","[0.0682373046875, 0.040802001953125, 0.040802001953125, 0.040802001953125, 0.040802001953125]","[0.040933333337306976, 0.033355556428432465, 0.033355556428432465, 0.033355556428432465, 0.033355556428432465]",[0.05816997 0.05773061 0.05724498 0.05692229 0.05673313],0.03957442,0.02761246,"[7.801972198486328, 9.373810768127441, 7.965605545043945, 10.0, 10.0]","[7.789664649963379, 9.909394836425781, 7.84938907623291, 9.907798957824706, 10.0]",0.0,0.2334693421356461,0.2,0.25,0.06482425077793888,0.08351113333333332,0.05,0.04476704694043208,gcc 
28,5,1,0.96167064,"[0.7919640064239502, 0.854066014289856]",[0. 0. 0. 0. 0.],[0.         0.         0.00326797 0.         0.        ],[0. 0. 0. 0. 0.],"[0.025390625, 0.025390625, 0.025390625, 0.025390625, 0.025390625]","[0.0284576416015625, 0.0284576416015625, 0.0284576416015625, 0.0284576416015625, 0.0284576416015625]","[0.03297777846455574, 0.03297777846455574, 0.03297777846455574, 0.03297777846455574, 0.03297777846455574]",[0.05677175 0.05661303 0.05635658 0.0561952  0.05593758],0.03938914,0.02741835,"[10.0, 7.90351676940918, 10.0, 10.0, 10.0]","[9.793069076538085, 8.325918197631836, 10.0, 10.0, 10.0]",0.9594158684824754,0.24300068767442332,0.2,0.25,0.06968315466426114,0.1,0.05,0.04673202614379085,
29,5,1,0.37108397,"[0.8967689990997314, 1.073076033592224]",[0.        0.1859155 0.        0.        0.       ],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0330352783203125, 0.040435791015625, 0.040435791015625, 0.040435791015625, 0.040435791015625]","[0.036102294921875, 0.0435028076171875, 0.0435028076171875, 0.0435028076171875, 0.0435028076171875]","[0.03343333303928375, 0.031599998474121094, 0.031599998474121094, 0.031599998474121094, 0.031599998474121094]",[0.05443045 0.05508185 0.05494612 0.05482325 0.05466683],0.039432313,0.027197378,"[10.0, 10.0, 7.8386688232421875, 6.2603048324584964, 7.02688274383545]","[10.0, 10.0, 6.936663246154786, 6.21631088256836, 6.961825942993165]",0.7579834439501025,0.2189306509041512,0.18513974049052256,0.09864907756397542,0.06938409999145324,0.085879875,0.05,0.05,
30,6,1,0.30091858,"[1.1267290115356445, 1.6646880149841308]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.         0.00480769],[0. 0. 0. 0. 0.],"[0.0736236572265625, 0.0736236572265625, 0.06104278564453125, 0.0484619140625, 0.0484619140625]","[0.076690673828125, 0.076690673828125, 0.06410980224609375, 0.0515289306640625, 0.0515289306640625]","[0.03618888929486275, 0.03618888929486275, 0.03617222234606743, 0.03615555539727211, 0.03615555539727211]",[0.05415837 0.05390206 0.05368725 0.05350123 0.05335081],0.040143438,0.027273864,"[8.543005752563477, 6.520022773742676, 6.345223999023438, 9.382580947875976, 8.228309822082519]","[8.436493873596191, 6.2305244445800785, 6.259432220458985, 8.590339088439942, 7.860759925842285]",0.8897069572331926,0.21095089249047083,0.16592971996758313,0.25,0.06763403708283104,0.1,0.05,0.0451923076923077,
31,6,1,0.37689352,"[1.581452989578247, 0.4]",[0.01315789 0.         0.047      0.         0.18200162],[0.         0.01848745 0.08049536 0.01822296 0.03480307],[0. 0. 0. 0. 0.],"[0.03446197509765625, 0.03521728515625, 0.14295196533203125, 0.178863525390625, 0.3594818115234375]","[0.03752899169921875, 0.0382843017578125, 0.14601898193359375, 0.1819305419921875, 0.362548828125]","[0.04485277831554413, 0.04540000110864639, 0.043024998158216476, 0.04223333299160004, 0.04714444279670715]",[0.05242579 0.05202334 0.05208046 0.0516822  0.05630732],0.045986727,0.045060392,"[8.346879196166991, 5.384260177612305, 7.5270427703857425, 6.3642738342285154, 8.133850860595702]","[7.959658622741699, 5.329108238220215, 8.257152938842774, 9.133642768859863, 10.0]",0.5332118447584628,0.1980662418737301,0.057209672123552796,0.06648171882910993,0.06145421193206996,0.1,0.05,0.0,
32,6,1,-0.22215712,"[0.42000000104308133, 0.4]",[0.         0.         0.         0.33724654 0.        ],[0.07777778 0.05755968 0.03315286 0.04581057 0.02739726],[0. 0. 0. 0. 0.],"[0.359130859375, 0.359130859375, 0.359130859375, 0.35015106201171875, 0.3411712646484375]","[0.3621978759765625, 0.3621978759765625, 0.3621978759765625, 0.35321807861328125, 0.34423828125]","[0.03967777639627457, 0.03967777639627457, 0.03967777639627457, 0.04342777654528618, 0.04717777669429779]",[0.06150756 0.06137478 0.06107334 0.0643651  0.06779332],0.05422714,0.066957,"[6.373322677612305, 7.575443267822266, 6.0575000762939455, 7.923907279968262, 10.0]","[10.0, 10.0, 10.0, 10.0, 10.0]",0.5304365675731275,0.20672404607266176,0.08578690962357954,0.026488691514165077,0.06143692036272115,0.1,0.05,0.0,
