step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
21,4,1,-0.5297968,"[3.2413431167602536, 4.2678910255432125]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0153656005859375, 0.01812744140625, 0.01812744140625, 0.01812744140625, 0.0207061767578125]","[0.02276611328125, 0.0255279541015625, 0.0255279541015625, 0.0255279541015625, 0.028106689453125]","[0.02405555546283722, 0.02311111055314541, 0.02311111055314541, 0.02311111055314541, 0.017899999395012856]",[0.00251414 0.00249353 0.00247899 0.00246954 0.00246073],0.030457033,0.011055643,"[5.641990852355957, 5.903729820251465, 3.270046615600586, 2.8717129707336424, 2.8532705307006836]","[5.478071403503418, 5.8056333541870115, 3.2114829063415526, 2.9112720489501953, 2.824326133728027]",0.8421244148113904,0.012726299808689362,0.1,0.3,0.1525775486832567,0.07682056631944444,0.1,0.1,
22,4,1,0.21230936,"[4.300862884521484, 5.175339126586914]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.00252525 0.        ],[0. 0. 0. 0. 0.],"[0.0123138427734375, 0.0123138427734375, 0.0235137939453125, 0.0347137451171875, 0.01910400390625]","[0.01971435546875, 0.01971435546875, 0.030914306640625, 0.0421142578125, 0.0265045166015625]","[0.02276666648685932, 0.02276666648685932, 0.021716667339205742, 0.020666666328907013, 0.022033333778381348]",[0.00243995 0.00242618 0.00241001 0.00239121 0.00237996],0.030369071,0.011037798,"[3.793060493469238, 6.427864646911622, 6.48309326171875, 7.100376129150391, 7.183927154541016]","[3.5308165550231934, 6.81546802520752, 6.514851760864258, 6.964979362487793, 6.894142150878906]",0.8452771905542038,0.017795672371334274,0.09949366547340571,0.3,0.15480412998219123,0.07823422777777778,0.1,0.09494949494949495,
23,4,1,0.68747544,"[5.216928100585938, 6.395190048217773]",[0.         0.         0.         0.         0.02230971],[0.         0.         0.         0.00238095 0.        ],[0. 0. 0. 0. 0.],"[0.0295867919921875, 0.01969146728515625, 0.009796142578125, 0.009796142578125, 0.0103607177734375]","[0.0369873046875, 0.02709197998046875, 0.0171966552734375, 0.0171966552734375, 0.01776123046875]","[0.022788889706134796, 0.020933333784341812, 0.019077777862548828, 0.019077777862548828, 0.02233888953924179]",[0.00234467 0.00232877 0.0023099  0.00229135 0.00242831],0.030103313,0.011051355,"[7.029283714294434, 6.708152198791504, 8.712342262268066, 9.566398239135742, 9.868807220458985]","[6.95067195892334, 6.671745109558105, 8.61521110534668, 9.940542221069336, 9.481285095214844]",0.842783088856087,0.022174475088651592,0.1,0.2933070866141732,0.15476481212350035,0.07729861979166666,0.1,0.09523809523809523,
24,4,1,-0.25838,"[6.452538108825684, 7.921442222595215]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0352071113884449, 0.0473480224609375, 0.049652099609375, 0.049652099609375, 0.0472412109375]","[0.0426076240837574, 0.05474853515625, 0.0570526123046875, 0.0570526123046875, 0.0546417236328125]","[0.025029629468917847, 0.024744443595409393, 0.028166666626930237, 0.028166666626930237, 0.026872221380472183]",[0.00253437 0.00251855 0.00250751 0.00249722 0.00248721],0.030976709,0.011854537,"[8.301390647888184, 5.260259437561035, 4.803479385375977, 3.649951553344726, 4.396223068237305]","[7.952374458312988, 5.456745910644531, 4.940835952758789, 3.6374194145202634, 4.5394836425781255]",0.8090018226679724,0.015700073110763126,0.07945209352773577,0.3,0.14608648901558471,0.06776316701388889,0.1,0.1,
25,5,1,-0.018761218,"[8.003555870056152, 5.600179862976074]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.         0.00259067],[0. 0. 0. 0. 0.],"[0.04498291015625, 0.0450592041015625, 0.0450592041015625, 0.0467681884765625, 0.0467681884765625]","[0.0523834228515625, 0.052459716796875, 0.052459716796875, 0.054168701171875, 0.054168701171875]","[0.024562962353229523, 0.02405555546283722, 0.02405555546283722, 0.02294444479048252, 0.02294444479048252]",[0.0024596  0.00244499 0.00243508 0.00242223 0.00241002],0.031814367,0.012370254,"[4.361020469665528, 5.047090911865235, 5.519512748718262, 5.647708320617676, 6.536701393127442]","[4.339250946044922, 4.724136638641357, 5.476739311218262, 5.3425029754638675, 6.606596755981445]",0.8572981897147871,0.016032514454955096,0.09471786323635058,0.3,0.15172915917374058,0.1,0.1,0.09481865284974095,
26,5,1,-0.93866575,"[5.6997520446777346, 7.708614158630371]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0529683418571949, 0.05255126953125, 0.047027587890625, 0.0385284423828125, 0.0385284423828125]","[0.0603688545525074, 0.0599517822265625, 0.0544281005859375, 0.045928955078125, 0.045928955078125]","[0.032288890331983566, 0.03042222186923027, 0.025066666305065155, 0.022611111402511597, 0.022611111402511597]",[0.00254565 0.00252648 0.00251418 0.00251076 0.00250675],0.032872085,0.013005227,"[5.249951171875, 6.182268714904786, 3.308316230773926, 0.931588327884674, 0.9672596693038941]","[5.3992719650268555, 6.373023986816406, 3.103005790710449, 0.9364766716957093, 0.9836026549339294]",0.8237895195767626,0.010534345902990587,0.09479104964459528,0.3,0.14028214486251017,0.07818197916666668,0.1,0.1,
27,5,1,0.045620084,"[7.8053241729736325, 9.458367156982423]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0336456298828125, 0.0281219482421875, 0.0281219482421875, 0.02996063232421875, 0.03179931640625]","[0.041046142578125, 0.0355224609375, 0.0355224609375, 0.03736114501953125, 0.0391998291015625]","[0.021700000390410423, 0.02239999920129776, 0.02239999920129776, 0.021649999544024467, 0.020899999886751175]",[0.00250028 0.00249058 0.00247867 0.002468   0.00245664],0.033051696,0.012842154,"[0.909920334815979, 4.047047519683838, 5.143178939819336, 5.651653671264649, 5.799149703979492]","[0.9032423496246338, 4.1262743949890135, 5.197791004180909, 5.6025785446167, 5.9909217834472654]",0.8584893377618421,0.013263880789482289,0.1,0.3,0.15545788509735983,0.08976757187500001,0.1,0.1,
28,5,1,0.48476994,"[9.611732864379883, 5.588929176330566]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.         0.00341297],[0. 0. 0. 0. 0.],"[0.03448486328125, 0.03717041015625, 0.03717041015625, 0.03717041015625, 0.03717041015625]","[0.0418853759765625, 0.0445709228515625, 0.0445709228515625, 0.0445709228515625, 0.0445709228515625]","[0.021827777847647667, 0.02275555580854416, 0.02275555580854416, 0.02275555580854416, 0.02275555580854416]",[0.00243475 0.00242419 0.00241538 0.0024098  0.00239828],0.03328471,0.012801344,"[6.544574928283692, 7.019718742370606, 8.483355140686035, 6.360810279846191, 9.030863952636718]","[6.405227088928223, 6.606636238098145, 7.3662927627563475, 6.390432739257813, 7.907789993286133]",0.8295376268219634,0.020479518804012553,0.09416102122965243,0.3,0.15482380174374022,0.0668992236111111,0.1,0.0931740614334471,
29,5,1,0.4860344,"[5.665146255493164, 7.485790824890137]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0439300537109375, 0.0439300537109375, 0.0548858642578125, 0.0548858642578125, 0.0548858642578125]","[0.05133056640625, 0.05133056640625, 0.062286376953125, 0.062286376953125, 0.062286376953125]","[0.022877776995301247, 0.022877776995301247, 0.02325555495917797, 0.02325555495917797, 0.02325555495917797]",[0.00229361 0.0022868  0.00228013 0.00227308 0.00226698],0.033660006,0.013073413,"[7.155655097961426, 6.767486953735352, 9.406913948059081, 8.815771102905273, 8.733868026733399]","[7.054305076599121, 6.7956239700317385, 9.390583801269532, 9.208057975769043, 8.62831516265869]",0.862751886893177,0.021801127948813566,0.08700386838215154,0.3,0.1539468905622119,0.1,0.1,0.1,
30,6,1,0.6746781,"[7.55989818572998, 9.384314727783202]",[0.02777778 0.         0.02302632 0.         0.        ],[0.0016835  0.         0.00837148 0.         0.        ],[0. 0. 0. 0. 0.],"[0.0714263916015625, 0.0796966552734375, 0.0134429931640625, 0.0134429931640625, 0.0134429931640625]","[0.078826904296875, 0.08709716796875, 0.020843505859375, 0.020843505859375, 0.020843505859375]","[0.026588888838887215, 0.028255555778741837, 0.028011111542582512, 0.028011111542582512, 0.028011111542582512]",[0.00241225 0.00248162 0.00257042 0.00255105 0.00253492],0.034148134,0.014288043,"[9.472858810424805, 9.58724422454834, 9.051834106445312, 8.98218822479248, 10.0]","[9.58266716003418, 9.71538486480713, 9.060725021362305, 9.00456943511963, 10.0]",0.8216813477760674,0.024024514256482207,0.1,0.2847587719298246,0.14595475146797005,0.08705326944444447,0.1,0.07989004067734615,
