step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack
21,4,1,-0.52147627,"[6.92185001373291, 6.679616928100586]",[0.         0.         0.02960526 0.         0.        ],[0.       0.003125 0.       0.       0.      ],[0. 0. 0. 0. 0.],"[0.01934814453125, 0.023525238037109375, 0.0283203125, 0.0385284423828125, 0.0081024169921875]","[0.0290679931640625, 0.033245086669921875, 0.0380401611328125, 0.048248291015625, 0.017822265625]","[0.03486666828393936, 0.03476666659116745, 0.03359444439411163, 0.030177777633070946, 0.02208888903260231]",[0.01645225 0.01627589 0.01614702 0.01615375 0.01606298],0.044063594,0.030204434,"[5.173716354370117, 6.9472249984741214, 5.995716857910156, 3.6192433357238767, 2.734818315505981]","[5.230009841918945, 5.919512939453125, 5.38328971862793, 3.6049413681030273, 2.8012614250183105]",0.7644472432448635,0.05902261487790286,0.19498928061647394,0.24259868421052633,0.06846166353996035,0.1,0.05,0.049375
22,4,1,0.21043885,"[6.736404228210449, 8.373038101196288]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.00225830078125, 0.007110595703125, 0.0142669677734375, 0.0142669677734375, 0.0142669677734375]","[0.0119781494140625, 0.0168304443359375, 0.02398681640625, 0.02398681640625, 0.02398681640625]","[0.022477777674794197, 0.020529629662632942, 0.028822222724556923, 0.028822222724556923, 0.028822222724556923]",[0.01594834 0.01586879 0.01575136 0.01566625 0.01558724],0.043113224,0.03002125,"[2.6877846717834473, 3.873821449279785, 6.611549186706543, 6.22546272277832, 6.698809814453125]","[2.699594688415527, 3.730669593811035, 7.125093650817871, 6.224714279174805, 6.868470764160157]",0.7847600496161317,0.06219887045247374,0.2,0.25,0.07256117916365777,0.1,0.05,0.05
23,4,1,0.6917807,"[8.439024734497071, 10.0]",[0.         0.03464755 0.         0.01875    0.        ],[0.         0.00266667 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0262603759765625, 0.0202484130859375, 0.0082244873046875, 0.0186309814453125, 0.0290374755859375]","[0.035980224609375, 0.02996826171875, 0.0179443359375, 0.028350830078125, 0.03875732421875]","[0.03246666491031647, 0.03337407484650612, 0.035188887268304825, 0.03262222185730934, 0.030055556446313858]",[0.0153876  0.01541407 0.01559926 0.01557637 0.01555967],0.042654917,0.029607724,"[6.739306449890137, 7.526950645446777, 9.187678337097168, 8.999297714233398, 8.856165885925293]","[5.984081649780274, 7.43564624786377, 9.313011169433594, 8.869516563415527, 8.768299293518066]",0.7567102108952254,0.08784558166335701,0.19618097316999378,0.23665061230585424,0.06825798438102024,0.06830839270833333,0.05,0.049466666666666666
24,4,1,-0.24023229,"[8.395366096496582, 9.475600814819336]",[0.         0.02442227 0.         0.         0.00609756],[0.         0.00107672 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0290374755859375, 0.0188446044921875, 0.0188446044921875, 0.0188446044921875, 0.0168914794921875]","[0.03875732421875, 0.028564453125, 0.028564453125, 0.028564453125, 0.026611328125]","[0.030055556446313858, 0.026133334264159203, 0.026133334264159203, 0.026133334264159203, 0.025833332911133766]",[0.01547908 0.01602595 0.01598206 0.01594606 0.01592032],0.04246696,0.029427249,"[10.0, 9.529249000549317, 9.023464775085449, 7.020019149780274, 4.990529918670655]","[10.0, 7.787778091430664, 8.965333938598633, 5.772772216796875, 5.053004932403565]",0.8005609611293965,0.0867297895184172,0.2,0.2423700425292068,0.07167647228500267,0.1,0.05,0.049784656796769855
25,5,1,-0.018352866,"[9.597432899475098, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0168914794921875, 0.0168914794921875, 0.0101165771484375, 0.01532745361328125, 0.020538330078125]","[0.026611328125, 0.026611328125, 0.01983642578125, 0.02504730224609375, 0.0302581787109375]","[0.025833332911133766, 0.025833332911133766, 0.026200000196695328, 0.02721666730940342, 0.028233332559466362]",[0.0158328  0.0157555  0.01569683 0.0156414  0.01556561],0.041929547,0.029108366,"[4.78504695892334, 5.3516387939453125, 4.8496746063232425, 4.810833358764649, 7.465439796447754]","[4.71534070968628, 5.2347105026245115, 4.701059055328369, 4.985517978668213, 6.976648902893067]",0.7596977387071853,0.06441355459122397,0.2,0.25,0.0729938278659612,0.07229035624999999,0.05,0.05
26,5,1,-0.93178767,"[10.0, 5.263922119140625]",[0.         0.         0.00576923 0.         0.        ],[0.         0.00255102 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.006134033203125, 0.014404296875, 0.07038116455078125, 0.09997940063476562, 0.08831024169921875]","[0.0158538818359375, 0.0241241455078125, 0.08010101318359375, 0.10969924926757812, 0.09803009033203125]","[0.02329111099243164, 0.036755554378032684, 0.03441110998392105, 0.030249999836087227, 0.023399999365210533]",[0.01535867 0.01521412 0.01510099 0.01506886 0.01504403],0.043159757,0.03080357,"[5.144128227233887, 5.910684394836426, 5.680335998535156, 0.987944507598877, 0.8610660076141358]","[4.846465110778809, 5.847148513793946, 5.586593437194824, 0.9777629852294922, 0.8753155112266541]",0.6927674421327966,0.04660408319138418,0.14891027760571357,0.2485576923076923,0.06728574894297255,0.08191984416666667,0.05,0.04948979591836735
27,5,1,0.06340742,"[5.3143962860107425, 6.448822784423828]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0921274796128273, 0.0954742431640625, 0.1167755126953125, 0.1380767822265625, 0.1380767822265625]","[0.1018473282456398, 0.105194091796875, 0.126495361328125, 0.147796630859375, 0.147796630859375]","[0.02284444496035576, 0.025688888505101204, 0.026911111548542976, 0.0281333327293396, 0.0281333327293396]",[0.01501686 0.01497783 0.01491017 0.01484687 0.01478816],0.04568612,0.033569034,"[0.8159043312072753, 2.6856460571289062, 6.435104751586914, 5.702337265014648, 5.564060020446777]","[0.815369999408722, 2.7125223636627194, 6.425080299377441, 5.809963226318359, 6.03338508605957]",0.6750538982855275,0.05232019083274822,0.09966572062174475,0.25,0.07306798683103446,0.1,0.05,0.05
28,5,1,0.5087156,"[6.506150817871094, 7.284247207641601]",[0.        0.        0.        0.1160221 0.       ],[0.         0.         0.         0.00359712 0.00204918],[0. 0. 0. 0. 0.],"[0.01287841796875, 0.0242919921875, 0.029998779296875, 0.021514892578125, 0.013031005859375]","[0.0225982666015625, 0.0340118408203125, 0.0397186279296875, 0.0312347412109375, 0.0227508544921875]","[0.025344444438815117, 0.02176666632294655, 0.01997777819633484, 0.025022221729159355, 0.03006666712462902]",[0.01466795 0.01456965 0.0144758  0.01468999 0.01490132],0.04519259,0.033192497,"[5.627943229675293, 6.310618209838867, 7.8311511993408205, 7.722501564025879, 9.845745086669922]","[5.662220001220703, 6.469640159606934, 7.938838386535645, 8.846963691711426, 10.0]",0.7396774550384687,0.08175800249085352,0.2,0.22099447513812154,0.0716686275188323,0.06638561041666667,0.05,0.048870739473994576
29,5,1,0.5115268,"[7.382447814941407, 9.079801177978515]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.         0.00271739],[0. 0. 0. 0. 0.],"[0.0443267822265625, 0.0297698974609375, 0.022491455078125, 0.0284881591796875, 0.0279388427734375]","[0.054046630859375, 0.03948974609375, 0.0322113037109375, 0.0382080078125, 0.03765869140625]","[0.023533333092927933, 0.029985185712575912, 0.0332111120223999, 0.03117777779698372, 0.0281777773052454]",[0.01496347 0.01487513 0.01477022 0.01463683 0.01455981],0.04507844,0.032735273,"[7.037224197387696, 5.34476490020752, 8.654145050048829, 9.754111099243165, 8.249687385559081]","[7.193775939941406, 5.06433629989624, 8.320357513427734, 9.525102233886718, 8.192432594299316]",0.7955162650258754,0.08441235733329576,0.19211777230551969,0.25,0.0695296136479295,0.1,0.05,0.049456521739130434
30,6,1,0.6981139,"[9.19583625793457, 8.056471061706542]",[0.         0.         0.         0.         0.01168224],[0.00178253 0.         0.         0.         0.00239234],[0. 0. 0. 0. 0.],"[0.0279388427734375, 0.05847930908203125, 0.089019775390625, 0.089019775390625, 0.093994140625]","[0.03765869140625, 0.06819915771484375, 0.0987396240234375, 0.0987396240234375, 0.1037139892578125]","[0.0281777773052454, 0.026311110705137253, 0.024444444105029106, 0.024444444105029106, 0.026927778497338295]",[0.01442019 0.014339   0.01423404 0.01415907 0.01411683],0.045946483,0.03308534,"[8.373017501831054, 5.391173553466797, 10.0, 8.820252609252929, 7.19258975982666]","[8.339517211914062, 5.430480575561524, 10.0, 8.703160667419434, 7.38598747253418]",0.7460006699603121,0.08554041164710337,0.1411807920874619,0.24707943925233644,0.07303500211179108,0.1,0.05,0.04916502486161929
