step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
21,4,1,-0.5308989,"[4.069673919677735, 5.157278919219971]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0442301444709301, 0.017425537109375, 0.03009541891515255, 0.0554351806640625, 0.0554351806640625]","[0.0472513847053051, 0.02044677734375, 0.0331166572868824, 0.0584564208984375, 0.0584564208984375]","[0.026948148384690285, 0.029733333736658096, 0.029151851311326027, 0.027988888323307037, 0.027988888323307037]",[0.00127646 0.00126411 0.00125683 0.00125025 0.00124549],0.032924782,0.02128751,"[4.833694648742676, 6.061269760131836, 3.668824005126953, 2.808078098297119, 3.0233168601989746]","[4.872697544097901, 6.074968910217286, 3.5808615684509277, 2.7346213340759276, 2.898843479156494]",0.7526070700831978,0.05059149589839598,0.19622465988685345,0.25,0.07190492332572604,0.08388599097222223,0.05,0.05,
22,4,1,0.2108773,"[5.227207756042481, 6.346442794799805]",[0. 0. 0. 0. 0.],[0.00462963 0.         0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0249176025390625, 0.0260009765625, 0.02306365966796875, 0.0201263427734375, 0.0201263427734375]","[0.0279388427734375, 0.029022216796875, 0.02608489990234375, 0.0231475830078125, 0.0231475830078125]","[0.02504444494843483, 0.033077776432037354, 0.03232777863740921, 0.03157777711749077, 0.03157777711749077]",[0.00123589 0.00122857 0.00122084 0.0012136  0.00120589],0.032664396,0.020940019,"[2.7316339969635006, 5.581685638427735, 6.96564998626709, 5.7960203170776365, 6.101067733764649]","[2.7292404651641844, 5.380764007568359, 7.1510522842407225, 5.943907737731934, 6.024180030822754]",0.7651114828800142,0.06425067663603719,0.2,0.25,0.06961725635971776,0.0858731795138889,0.05,0.04537037037037037,
23,4,1,0.69146633,"[5.734091758728027, 7.110223197937012]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.         0.00324675],[0. 0. 0. 0. 0.],"[0.0156097412109375, 0.02538299560546875, 0.03515625, 0.03515625, 0.03515625]","[0.0186309814453125, 0.02840423583984375, 0.038177490234375, 0.038177490234375, 0.038177490234375]","[0.024988889694213867, 0.02625555545091629, 0.027522223070263863, 0.027522223070263863, 0.027522223070263863]",[0.00118661 0.00117903 0.00116799 0.00115668 0.00114886],0.03265191,0.020633455,"[6.084439468383789, 8.016533470153808, 7.980729484558106, 8.289121437072753, 8.94102954864502]","[6.13160572052002, 8.361821746826172, 7.842847633361816, 8.523545074462891, 8.801552963256835]",0.773549890628072,0.08482998569278898,0.19372387271758926,0.25,0.07352569379778029,0.07471709166666668,0.05,0.046753246753246755,
24,4,1,-0.25380307,"[7.18669319152832, 8.463916206359864]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0413004569709301, 0.042755126953125, 0.03702545166015625, 0.0312957763671875, 0.0312957763671875]","[0.0443216972053051, 0.0457763671875, 0.04004669189453125, 0.0343170166015625, 0.0343170166015625]","[0.024840740486979485, 0.027166666463017464, 0.026244444772601128, 0.02532222308218479, 0.02532222308218479]",[0.00114092 0.00113437 0.00112963 0.00112568 0.00112093],0.032935157,0.02031867,"[8.783197784423828, 5.970903205871582, 4.386168003082275, 3.9251390457153317, 4.059110450744629]","[8.4168701171875, 5.776608848571778, 4.578170108795166, 3.7889454841613768, 4.076833629608155]",0.751706460247867,0.06415358862141499,0.18914747891360767,0.25,0.0737956746572886,0.07460971805555557,0.05,0.05,
25,5,1,-0.017766833,"[8.54375991821289, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.012786865234375, 0.012786865234375, 0.012786865234375, 0.0185089111328125, 0.0185089111328125]","[0.01580810546875, 0.01580810546875, 0.01580810546875, 0.0215301513671875, 0.0215301513671875]","[0.025655556470155716, 0.025655556470155716, 0.025655556470155716, 0.03193333372473717, 0.03193333372473717]",[0.00110917 0.00110457 0.00109991 0.00109412 0.00108897],0.03248008,0.020185158,"[5.626968193054199, 4.744049072265625, 5.841631889343262, 5.541107749938965, 5.536792182922364]","[5.608072853088379, 4.903464126586914, 5.94080810546875, 5.59045639038086, 5.115374946594239]",0.7848462018942983,0.06446601508299568,0.2,0.25,0.07038018681130258,0.1,0.05,0.05,
26,5,1,-0.93576306,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0208892822265625, 0.02279154397547245, 0.0265960693359375, 0.024871826171875, 0.02919515036046505]","[0.0239105224609375, 0.02581278420984745, 0.0296173095703125, 0.02789306640625, 0.0322163887321949]","[0.029400000348687172, 0.02907777763903141, 0.028433334082365036, 0.02603333257138729, 0.030855555087327957]",[0.00107492 0.00106815 0.00106283 0.0010615  0.00106025],0.0322622,0.019738477,"[6.263842201232911, 5.025413227081299, 2.48889365196228, 0.8640676498413086, 0.8913736820220948]","[6.0437311172485355, 5.003246307373047, 2.435416269302368, 0.8866690158843994, 0.8843183279037475]",0.728522161139486,0.03950572857536556,0.19239300112181074,0.25,0.07111709463675404,0.07550633680555555,0.05,0.05,
27,5,1,0.045563698,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.02459716796875, 0.02459716796875, 0.01739501953125, 0.01739501953125, 0.01406097412109375]","[0.027618408203125, 0.027618408203125, 0.020416259765625, 0.020416259765625, 0.01708221435546875]","[0.035599999129772186, 0.035599999129772186, 0.029644444584846497, 0.029644444584846497, 0.028022222220897675]",[0.00105771 0.00105535 0.00105074 0.00104618 0.00104117],0.031966742,0.019520177,"[0.7799384832382202, 2.031201934814453, 5.342267799377441, 4.785812568664551, 5.936938858032227]","[0.779985511302948, 2.0239970207214357, 5.287476348876953, 4.918043613433838, 5.850395202636719]",0.7652578424402527,0.047257842440252745,0.2,0.25,0.06799999999999999,0.1,0.05,0.05,
28,5,1,0.488585,"[7.318839836120605, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.020111083984375, 0.020111083984375, 0.020111083984375, 0.020111083984375, 0.020233154296875]","[0.02313232421875, 0.02313232421875, 0.02313232421875, 0.02313232421875, 0.02325439453125]","[0.02526666596531868, 0.02526666596531868, 0.02526666596531868, 0.02526666596531868, 0.030433332547545433]",[0.0016189  0.00161474 0.00160769 0.00160065 0.0015956 ],0.03183366,0.019401964,"[5.419550895690918, 7.764808082580567, 6.3361310958862305, 8.498627281188964, 7.351620864868164]","[5.0172450065612795, 7.90586223602295, 6.292596054077149, 8.136722755432128, 7.87868824005127]",0.7656467897994343,0.07859953615595636,0.2,0.25,0.07141095781014457,0.06563629583333333,0.05,0.05,
29,5,1,0.49280834,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0171661376953125, 0.0171661376953125, 0.010498046875, 0.010498046875, 0.010498046875]","[0.0201873779296875, 0.0201873779296875, 0.013519287109375, 0.013519287109375, 0.013519287109375]","[0.023411111906170845, 0.023411111906170845, 0.023844445124268532, 0.023844445124268532, 0.023844445124268532]",[0.00157426 0.00156437 0.00155366 0.00154497 0.00153624],0.0313748,0.019304901,"[8.649566841125488, 8.095969772338867, 8.13565731048584, 7.539871597290039, 8.25141487121582]","[9.273994255065919, 8.089505004882811, 8.230552864074706, 7.046262168884278, 8.222646713256836]",0.8023161158788108,0.08689389621344101,0.2,0.25,0.07646751654036961,0.08895470312500002,0.05,0.05,
30,6,1,0.679265,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0.         0.         0.00328947 0.         0.        ],[0. 0. 0. 0. 0.],"[0.02471160888671875, 0.0304412841796875, 0.02630615234375, 0.0221710205078125, 0.0086517333984375]","[0.02773284912109375, 0.0334625244140625, 0.029327392578125, 0.0251922607421875, 0.0116729736328125]","[0.028077777475118637, 0.02683333307504654, 0.030633334070444107, 0.034433335065841675, 0.027922222390770912]",[0.00151582 0.00150299 0.00149493 0.00148495 0.00147673],0.0312626,0.019100286,"[9.691953659057617, 9.008598327636719, 7.49412956237793, 9.65495319366455, 8.427869033813476]","[9.5034969329834, 8.872586441040038, 7.6179546356201175, 9.49631404876709, 8.305117988586426]",0.8012144753861095,0.09216485697976418,0.19360142299107144,0.25,0.0687376690994844,0.1,0.05,0.04671052631578948,
